compound, constituent, anonymized_annotator_id, rating
chloride solution, solution, annotator_71, 5
chloride solution, solution, annotator_69, 4
chloride solution, solution, annotator_70_excluded, 5
chloride solution, solution, annotator_77, 4
chloride solution, solution, annotator_75, 5
chloride solution, solution, annotator_10_excluded, 5
chloride solution, solution, annotator_76, 1
chloride solution, solution, annotator_79, 5
chloride solution, solution, annotator_78, 3
chloride solution, chloride, annotator_76, 5
chloride solution, chloride, annotator_79, 0
chloride solution, solution, annotator_5, 2
chloride solution, chloride, annotator_74, 5
chloride solution, chloride, annotator_69, 5
chloride solution, solution, annotator_73, 2
chloride solution, solution, annotator_74, 5
chloride solution, chloride, annotator_71, 5
chloride solution, chloride, annotator_73, 5
chloride solution, chloride, annotator_70_excluded, 5
chloride solution, chloride, annotator_72, 5
chloride solution, solution, annotator_24, 5
chloride solution, chloride, annotator_5, 5
chloride solution, chloride, annotator_77, 4
chloride solution, chloride, annotator_78, 1
chloride solution, chloride, annotator_10_excluded, 5
chloride solution, chloride, annotator_75, 5
chloride solution, chloride, annotator_63, 4
chloride solution, chloride, annotator_24, 5
coagulation time, time, annotator_74, 5
coagulation time, time, annotator_75, 0
coagulation time, time, annotator_71, 5
coagulation time, time, annotator_72, 4
coagulation time, time, annotator_77, 5
coagulation time, time, annotator_5, 0
coagulation time, time, annotator_24, 5
coagulation time, time, annotator_63, 1
coagulation time, time, annotator_70_excluded, 5
coagulation time, time, annotator_73, 5
coagulation time, time, annotator_78, 5
coagulation time, time, annotator_76, 5
coagulation time, time, annotator_10_excluded, 5
coagulation time, time, annotator_69, 4
coagulation time, coagulation, annotator_69, 5
coagulation time, coagulation, annotator_79, 5
coagulation time, coagulation, annotator_74, 5
coagulation time, coagulation, annotator_70_excluded, 5
coagulation time, coagulation, annotator_75, 0
coagulation time, coagulation, annotator_72, 4
coagulation time, coagulation, annotator_76, 3
coagulation time, coagulation, annotator_63, 4
coagulation time, time, annotator_79, 1
coagulation time, coagulation, annotator_24, 5
coagulation time, coagulation, annotator_10_excluded, 5
coagulation time, coagulation, annotator_71, 5
coagulation time, coagulation, annotator_77, 3
coagulation time, coagulation, annotator_73, 3
coagulation time, coagulation, annotator_78, 4
coagulation time, coagulation, annotator_5, 5
copper wire, wire, annotator_73, 3
copper wire, wire, annotator_69, 5
copper wire, wire, annotator_5, 5
copper wire, wire, annotator_24, 5
copper wire, wire, annotator_10_excluded, 5
copper wire, wire, annotator_78, 2
copper wire, wire, annotator_75, 0
copper wire, wire, annotator_77, 4
copper wire, wire, annotator_63, 5
copper wire, wire, annotator_76, 5
copper wire, wire, annotator_71, 5
copper wire, wire, annotator_74, 5
copper wire, wire, annotator_79, 5
copper wire, wire, annotator_70_excluded, 5
copper wire, wire, annotator_72, 5
copper wire, copper, annotator_63, 2
copper wire, copper, annotator_75, 0
copper wire, copper, annotator_77, 3
copper wire, copper, annotator_78, 4
copper wire, copper, annotator_71, 5
copper wire, copper, annotator_73, 5
copper wire, copper, annotator_24, 5
copper wire, copper, annotator_79, 0
copper wire, copper, annotator_70_excluded, 5
copper wire, copper, annotator_69, 5
copper wire, copper, annotator_10_excluded, 5
copper wire, copper, annotator_5, 5
copper wire, copper, annotator_72, 5
copper wire, copper, annotator_74, 5
copper wire, copper, annotator_76, 5
cross section, section, annotator_72, 3
cross section, section, annotator_70_excluded, 5
cross section, cross, annotator_74, 5
cross section, cross, annotator_63, 0
cross section, section, annotator_10_excluded, 5
cross section, cross, annotator_75, 5
cross section, section, annotator_77, 4
cross section, section, annotator_73, 5
cross section, cross, annotator_71, 4
cross section, section, annotator_78, 4
cross section, section, annotator_79, 5
cross section, section, annotator_74, 5
cross section, section, annotator_76, 4
cross section, section, annotator_24, 3
cross section, section, annotator_75, 5
cross section, section, annotator_71, 5
cross section, section, annotator_69, 5
cross section, section, annotator_63, 5
cross section, section, annotator_5, 4
cross section, cross, annotator_24, 5
cross section, cross, annotator_69, 5
cross section, cross, annotator_70_excluded, 5
cross section, cross, annotator_77, 3
cross section, cross, annotator_10_excluded, 5
cross section, cross, annotator_79, 0
cross section, cross, annotator_76, 5
cross section, cross, annotator_5, 5
cross section, cross, annotator_73, 5
cross section, cross, annotator_78, 4
cross section, cross, annotator_72, 5
cross wire, wire, annotator_77, 5
cross wire, wire, annotator_75, 0
cross wire, cross, annotator_24, 3
cross wire, wire, annotator_78, 4
cross wire, wire, annotator_24, 3
cross wire, cross, annotator_74, 5
cross wire, wire, annotator_73, 4
cross wire, wire, annotator_10_excluded, 5
cross wire, cross, annotator_10_excluded, 5
cross wire, cross, annotator_5, 5
cross wire, cross, annotator_79, 0
cross wire, wire, annotator_72, 3
cross wire, cross, annotator_78, 1
cross wire, cross, annotator_69, 5
cross wire, wire, annotator_76, 5
cross wire, cross, annotator_77, 2
cross wire, wire, annotator_63, 5
cross wire, wire, annotator_74, 0
cross wire, wire, annotator_71, 5
cross wire, wire, annotator_70_excluded, 5
cross wire, wire, annotator_5, 1
cross wire, wire, annotator_69, 4
cross wire, cross, annotator_63, 2
cross wire, cross, annotator_73, 3
cross wire, cross, annotator_76, 1
cross wire, cross, annotator_72, 5
cross wire, wire, annotator_79, 5
cross wire, cross, annotator_70_excluded, 5
cross wire, cross, annotator_75, 0
cross wire, cross, annotator_71, 5
differential equation, differential, annotator_76, 1
differential equation, equation, annotator_73, 3
differential equation, equation, annotator_70_excluded, 5
differential equation, equation, annotator_76, 5
differential equation, differential, annotator_72, 5
differential equation, equation, annotator_79, 5
differential equation, equation, annotator_74, 5
differential equation, equation, annotator_69, 5
differential equation, equation, annotator_78, 1
differential equation, equation, annotator_75, 5
differential equation, equation, annotator_63, 5
differential equation, differential, annotator_69, 5
differential equation, differential, annotator_75, 5
differential equation, differential, annotator_78, 3
differential equation, differential, annotator_5, 1
differential equation, differential, annotator_73, 3
differential equation, equation, annotator_24, 5
differential equation, differential, annotator_79, 0
differential equation, equation, annotator_72, 5
differential equation, differential, annotator_24, 5
differential equation, differential, annotator_10_excluded, 5
differential equation, differential, annotator_70_excluded, 5
differential equation, differential, annotator_71, 5
differential equation, differential, annotator_77, 3
differential equation, differential, annotator_63, 0
differential equation, equation, annotator_71, 5
differential equation, differential, annotator_74, 3
differential equation, equation, annotator_10_excluded, 5
differential equation, equation, annotator_77, 4
differential equation, equation, annotator_5, 5
directive force, directive, annotator_70_excluded, 5
directive force, force, annotator_24, 3
directive force, directive, annotator_74, 5
directive force, directive, annotator_24, 3
directive force, directive, annotator_69, 4
directive force, directive, annotator_71, 5
directive force, directive, annotator_78, 3
directive force, directive, annotator_76, 5
directive force, force, annotator_76, 5
directive force, force, annotator_72, 4
directive force, force, annotator_10_excluded, 5
directive force, directive, annotator_77, 3
directive force, force, annotator_79, 5
directive force, force, annotator_63, 5
directive force, force, annotator_73, 5
directive force, force, annotator_69, 4
directive force, force, annotator_77, 5
directive force, force, annotator_74, 5
directive force, force, annotator_71, 5
directive force, force, annotator_75, 5
directive force, force, annotator_78, 5
directive force, force, annotator_70_excluded, 5
directive force, force, annotator_5, 4
directive force, directive, annotator_73, 5
directive force, directive, annotator_75, 5
directive force, directive, annotator_63, 0
directive force, directive, annotator_5, 2
directive force, directive, annotator_72, 4
directive force, directive, annotator_10_excluded, 5
directive force, directive, annotator_79, 0
glass case, case, annotator_77, 4
glass case, glass, annotator_71, 5
glass case, case, annotator_71, 5
glass case, case, annotator_76, 5
glass case, case, annotator_70_excluded, 5
glass case, glass, annotator_79, 4
glass case, case, annotator_10_excluded, 5
glass case, glass, annotator_63, 4
glass case, glass, annotator_5, 5
glass case, case, annotator_69, 5
glass case, glass, annotator_76, 5
glass case, glass, annotator_78, 2
glass case, glass, annotator_77, 4
glass case, case, annotator_79, 5
glass case, glass, annotator_24, 5
glass case, case, annotator_75, 5
glass case, case, annotator_72, 5
glass case, case, annotator_78, 4
glass case, case, annotator_74, 5
glass case, glass, annotator_69, 5
glass case, glass, annotator_70_excluded, 5
glass case, case, annotator_24, 5
glass case, glass, annotator_10_excluded, 5
glass case, glass, annotator_75, 5
glass case, glass, annotator_73, 5
glass case, glass, annotator_74, 5
glass case, case, annotator_5, 5
glass case, glass, annotator_72, 5
glass case, case, annotator_73, 5
glass case, case, annotator_63, 4
glass surface, surface, annotator_72, 5
glass surface, surface, annotator_77, 3
glass surface, surface, annotator_24, 5
glass surface, surface, annotator_74, 5
glass surface, surface, annotator_76, 5
glass surface, surface, annotator_63, 5
glass surface, glass, annotator_75, 5
glass surface, surface, annotator_71, 5
glass surface, surface, annotator_70_excluded, 5
glass surface, surface, annotator_79, 1
glass surface, surface, annotator_75, 5
glass surface, surface, annotator_69, 5
glass surface, surface, annotator_10_excluded, 5
glass surface, surface, annotator_5, 3
glass surface, surface, annotator_73, 5
glass surface, surface, annotator_78, 4
glass surface, glass, annotator_5, 5
glass surface, glass, annotator_77, 3
glass surface, glass, annotator_10_excluded, 5
glass surface, glass, annotator_69, 4
glass surface, glass, annotator_63, 5
glass surface, glass, annotator_71, 5
glass surface, glass, annotator_24, 5
glass surface, glass, annotator_78, 1
glass surface, glass, annotator_73, 5
glass surface, glass, annotator_70_excluded, 5
glass surface, glass, annotator_79, 5
glass surface, glass, annotator_72, 5
glass surface, glass, annotator_74, 5
glass surface, glass, annotator_76, 5
glass tube, tube, annotator_77, 5
glass tube, glass, annotator_69, 5
glass tube, glass, annotator_73, 5
glass tube, tube, annotator_70_excluded, 5
glass tube, tube, annotator_10_excluded, 5
glass tube, tube, annotator_79, 5
glass tube, tube, annotator_24, 5
glass tube, tube, annotator_71, 5
glass tube, tube, annotator_76, 5
glass tube, tube, annotator_73, 5
glass tube, tube, annotator_78, 2
glass tube, tube, annotator_63, 4
glass tube, tube, annotator_69, 5
glass tube, tube, annotator_74, 5
glass tube, tube, annotator_5, 5
glass tube, glass, annotator_75, 3
glass tube, tube, annotator_75, 3
glass tube, glass, annotator_72, 5
glass tube, glass, annotator_78, 4
glass tube, glass, annotator_63, 4
glass tube, glass, annotator_70_excluded, 5
glass tube, glass, annotator_79, 0
glass tube, glass, annotator_5, 5
glass tube, glass, annotator_24, 5
glass tube, glass, annotator_71, 5
glass tube, glass, annotator_76, 5
glass tube, glass, annotator_10_excluded, 5
glass tube, glass, annotator_74, 5
glass tube, glass, annotator_77, 4
glass tube, tube, annotator_72, 5
hydrogen line, hydrogen, annotator_79, 2
hydrogen line, hydrogen, annotator_24, 3
hydrogen line, hydrogen, annotator_10_excluded, 5
hydrogen line, hydrogen, annotator_73, 3
hydrogen line, hydrogen, annotator_63, 4
hydrogen line, line, annotator_75, 0
hydrogen line, hydrogen, annotator_76, 1
hydrogen line, line, annotator_72, 3
hydrogen line, line, annotator_76, 4
hydrogen line, line, annotator_71, 5
hydrogen line, line, annotator_69, 4
hydrogen line, line, annotator_79, 0
hydrogen line, line, annotator_5, 3
hydrogen line, line, annotator_73, 3
hydrogen line, line, annotator_77, 2
hydrogen line, line, annotator_24, 3
hydrogen line, line, annotator_63, 1
hydrogen line, line, annotator_78, 3
hydrogen line, line, annotator_10_excluded, 5
hydrogen line, line, annotator_74, 3
hydrogen line, line, annotator_70_excluded, 5
hydrogen line, hydrogen, annotator_70_excluded, 5
hydrogen line, hydrogen, annotator_78, 2
hydrogen line, hydrogen, annotator_74, 4
hydrogen line, hydrogen, annotator_77, 5
hydrogen line, hydrogen, annotator_75, 0
hydrogen line, hydrogen, annotator_5, 5
hydrogen line, hydrogen, annotator_72, 5
hydrogen line, hydrogen, annotator_69, 4
hydrogen line, hydrogen, annotator_71, 5
magnifying power, power, annotator_77, 3
magnifying power, power, annotator_76, 2
magnifying power, power, annotator_73, 4
magnifying power, power, annotator_10_excluded, 5
magnifying power, power, annotator_70_excluded, 5
magnifying power, power, annotator_72, 5
magnifying power, power, annotator_74, 5
magnifying power, power, annotator_78, 2
magnifying power, power, annotator_71, 5
magnifying power, power, annotator_63, 5
magnifying power, power, annotator_75, 2
magnifying power, power, annotator_79, 5
magnifying power, power, annotator_69, 5
magnifying power, power, annotator_5, 0
magnifying power, power, annotator_24, 1
